Employee ID,Name,Gender,Age,Department,Job Title,Salary,Education,Marital Status,Date of Joining,Last Working Day,Employment Status,Reason for Leaving,Performance Score,Years at Company,Number of Projects,Promotion in Last 5 Years
6091,Joseph Waters,Female,51,Finance,Executive,56683,Masters,Divorced,10/20/2023,2/5/2024,Resigned,Better Opportunity,Excellent,1,3,No
4446,Casey Johnson,Other,24,IT,Executive,73536,PhD,Single,1/26/2023,,Active,,Below Average,6,6,Yes
6578,Kristina Alvarez,Male,58,Operations,Assistant,106435,High School,Married,5/7/2018,,Active,,Below Average,1,1,Yes
2428,Daniel Gonzales,Male,29,HR,Manager,69924,Masters,Married,12/31/2021,,Active,,Average,8,5,No
3898,Dr. Tracy Benton,Female,53,Admin,Manager,65381,High School,Single,8/13/2015,,Active,,Good,10,3,No
2643,Angel Miller,Female,33,HR,Executive,79516,High School,Married,12/18/2022,,Active,,Poor,7,15,Yes
5159,Michael Burns,Female,37,Marketing,Executive,35387,Masters,Divorced,10/22/2022,9/5/2023,Terminated,Retirement,Average,4,2,Yes
2152,Bryan Quinn,Female,59,IT,Analyst,93809,Masters,Single,1/18/2024,,Active,,Excellent,7,1,Yes
3181,Dr. David Brown II,Female,42,Sales,Manager,62955,Bachelors,Married,10/15/2017,,Active,,Poor,10,13,Yes
9875,Heather Campbell,Female,57,HR,Analyst,58686,High School,Married,4/23/2020,,Active,,Good,10,11,No
3422,Michael Cruz,Female,58,Marketing,Executive,103912,PhD,Divorced,7/25/2015,,Active,,Poor,2,11,Yes
8660,Antonio Cole,Female,56,Admin,Lead,54034,PhD,Married,6/24/2022,7/22/2022,Resigned,Personal Reasons,Average,8,15,No
4133,Janice Martinez,Male,55,Sales,Assistant,41590,Bachelors,Divorced,6/10/2022,,Active,,Good,9,9,No
4731,Sherry Fletcher,Female,28,R&D,Coordinator,30780,PhD,Divorced,3/1/2021,,Active,,Excellent,1,1,No
9654,Karen Schmidt,Female,56,Admin,Coordinator,73425,High School,Single,7/6/2016,,Active,,Poor,0,12,Yes
6022,,Other,60,IT,Analyst,112344,Masters,Divorced,1/12/2020,,Active,,Excellent,7,10,Yes
3741,Rose Brown,Male,35,Finance,Manager,92094,High School,Divorced,9/12/2017,,Active,,Excellent,1,5,No
8127,Mark Myers,Female,59,Admin,Coordinator,110892,High School,Married,8/12/2019,8/8/2022,Active,,Good,2,14,Yes
4160,Tina Dickerson,Female,38,HR,Lead,94613,Masters,Divorced,10/9/2021,5/18/2024,Terminated,Termination,Excellent,7,7,No
1055,Samuel Cook,Other,39,Sales,Coordinator,115252,PhD,Single,5/4/2019,,Active,,Average,2,8,No
3072,Samuel Wilson,Other,33,Operations,Coordinator,98820,PhD,Divorced,4/26/2017,11/3/2023,Resigned,Lack of Growth,Average,10,12,No
8338,Hector Cunningham,Other,39,R&D,Manager,114559,PhD,Married,7/17/2018,,Active,,Poor,10,3,No
4129,Christina Jones,Other,45,HR,Manager,33869,Bachelors,Single,9/18/2015,4/5/2017,Active,,Below Average,10,8,No
9333,Kim Dunn,Male,26,IT,Coordinator,80342,PhD,Single,8/22/2020,1/16/2025,Terminated,Career Change,Excellent,1,8,No
9860,Timothy Riddle,Other,48,R&D,Executive,113544,Bachelors,Single,7/1/2020,11/24/2023,Terminated,Termination,Average,3,4,Yes
8702,Jennifer Jackson,Male,60,HR,Executive,34356,Bachelors,Single,11/29/2015,,Active,,Below Average,9,9,Yes
1144,Hannah Perez,Other,51,Finance,Executive,104759,PhD,Divorced,12/27/2017,,Active,,Poor,8,14,Yes
7954,Christopher Jackson,Other,25,IT,Lead,69089,High School,Single,1/9/2021,,Active,,Excellent,9,9,No
5440,Kimberly Weber,Female,24,IT,Analyst,39801,Bachelors,Divorced,5/23/2020,,Active,,Poor,4,7,Yes
9150,Christina Lewis,Female,21,Sales,Analyst,85234,Masters,Single,9/12/2019,,Active,,Excellent,2,4,No
2586,,Male,56,Sales,Analyst,39275,PhD,Divorced,8/8/2016,,Active,,Excellent,8,8,Yes
7007,Andrew Blackburn,Other,42,R&D,Assistant,69769,Bachelors,Single,6/26/2017,,Active,,Excellent,3,9,No
9449,Erik Weaver,Female,28,R&D,Coordinator,85945,Bachelors,Single,11/18/2023,,Active,,Poor,5,6,Yes
6755,Robert Daniels,Male,34,R&D,Coordinator,100283,High School,Single,7/30/2020,,Active,,Good,0,2,Yes
8540,Allison Maldonado,Other,35,Marketing,Executive,109445,PhD,Married,2/3/2016,,Active,,Excellent,1,5,Yes
2076,Michael Flores,Male,48,Marketing,Analyst,102273,Masters,Divorced,11/2/2020,1/11/2024,Terminated,Better Opportunity,Poor,8,2,Yes
4921,Patricia Taylor,Male,33,it,Lead,60216,Masters,Divorced,12/14/2015,,Active,,Excellent,5,12,Yes
5495,Kaitlyn Olson,Male,51,Sales,Analyst,66433,PhD,Married,9/26/2016,,Active,,Excellent,0,5,No
8014,Tammy Smith,Male,44,IT,Coordinator,86503,High School,Divorced,1/24/2023,,Active,,Poor,5,15,Yes
4936,John Evans,Female,57,Finance,Manager,74688,PhD,Married,7/22/2017,,Active,,Excellent,1,9,No
4048,Denise Berry,Other,49,R&D,Lead,104488,Masters,Single,11/24/2018,,Active,,Below Average,3,3,Yes
2106,Ryan Davis MD,Other,38,Operations,Lead,81721,High School,Divorced,11/16/2016,7/13/2023,Terminated,Termination,Average,10,13,Yes
3286,Terry Vega,Male,48,Admin,Manager,87659,High School,Married,12/20/2022,9/29/2023,Terminated,Personal Reasons,Poor,3,7,Yes
3233,David Hoffman,Male,48,IT,Analyst,66194,Masters,Married,7/5/2022,11/17/2022,Resigned,Lack of Growth,Good,9,11,Yes
9688,,Female,57,Operations,Manager,102536,Bachelors,Single,9/14/2023,,Active,,Average,4,1,No
6633,Shane Shah,Other,48,HR,Lead,40151,Bachelors,Single,7/16/2018,,Active,,Average,10,7,Yes
2088,Michelle Juarez,Female,41,R&D,Coordinator,,PhD,Married,3/29/2016,,Active,,Good,5,1,No
6485,David Chandler,Female,52,Operations,Executive,79655,High School,Divorced,11/27/2023,,Active,,Below Average,10,2,Yes
4589,Dylan Hicks,Other,55,R&D,Lead,45891,High School,Divorced,9/9/2018,,Active,,Poor,8,8,No
4889,Chloe Rasmussen,Male,43,Finance,Assistant,71263,High School,Divorced,8/2/2015,10/23/2019,Resigned,Personal Reasons,Average,1,6,Yes
6470,Matthew Perry,Female,34,IT,Lead,62105,PhD,Divorced,9/7/2017,,Active,,Good,9,5,No
5063,Yvonne Young,Male,56,Admin,Coordinator,55965,Bachelors,Married,4/19/2015,4/15/2016,Active,,Below Average,4,13,No
1254,Ashley Baker,Other,30,HR,Executive,97488,PhD,Married,9/5/2020,,Active,,Below Average,8,4,No
8138,Gregory Logan,Other,26,Sales,Manager,76525,PhD,Married,12/27/2017,,Active,,Below Average,4,13,No
2663,Steven Brewer,Other,25,IT,Manager,107798,Masters,Divorced,9/28/2016,,Active,,Below Average,5,8,Yes
6382,Darlene Mason,Female,51,Operations,Manager,103941,PhD,Married,4/1/2018,,Active,,Average,2,3,Yes
2633,Joshua Douglas,Other,37,Operations,Manager,75527,Masters,Single,5/30/2018,9/25/2019,Terminated,Personal Reasons,Below Average,3,15,Yes
7829,,Male,37,IT,Manager,57111,Bachelors,Single,1/17/2019,,Active,,Excellent,8,9,Yes
4825,Adam Prince,Other,47,Admin,Lead,46538,PhD,Married,11/29/2019,,Active,,Excellent,7,15,No
9067,Diamond Cortez,Other,27,Operations,Manager,59155,High School,Married,9/28/2019,1/25/2023,Terminated,Better Opportunity,Below Average,10,12,Yes
2783,Robert Figueroa,Other,53,Operations,Executive,103160,High School,Divorced,3/6/2019,,Active,,Good,2,10,No
6262,Michael Simpson,Female,31,Admin,Analyst,47274,Bachelors,Divorced,10/15/2023,,Active,,Poor,3,1,No
5245,Alexis Wolfe,Female,36,R&D,Coordinator,106532,Bachelors,Divorced,3/10/2024,,Active,,Poor,10,3,No
1017,Andrew Ramirez,Other,45,Operations,Lead,93040,Masters,Single,5/24/2018,10/25/2019,Terminated,Personal Reasons,Below Average,5,4,No
1646,Kim Perry,Other,45,IT,Assistant,94117,PhD,Divorced,3/4/2020,3/14/2025,Terminated,Better Opportunity,Poor,3,15,No
8552,Brian Davis,Female,48,R&D,Assistant,64170,High School,Married,11/29/2017,,Active,,Good,5,11,Yes
7504,Lori Davis,Male,60,HR,Lead,110052,Masters,Single,7/16/2022,,Active,,Excellent,0,13,No
4213,Jacob Cobb,Other,24,Sales,Lead,57585,Masters,Divorced,10/9/2020,5/24/2021,Active,,Poor,6,14,Yes
1873,Alicia Smith,Other,35,Sales,Manager,32625,High School,Divorced,7/11/2021,,Active,,Below Average,0,3,No
6423,Molly Oconnor,Female,27,R&D,Coordinator,82527,Bachelors,Divorced,5/27/2015,,Active,,Excellent,1,2,No
9434,David Smith,Other,45,Finance,Lead,70919,Masters,Married,2/3/2021,,Active,,Excellent,4,5,No
8737,Robin Pollard,Female,47,HR,Executive,83258,Masters,Married,10/9/2018,11/9/2024,Resigned,Retirement,Poor,3,7,Yes
5940,William Davis,Other,26,Admin,Executive,105743,High School,Married,1/16/2017,,Active,,Below Average,5,8,Yes
3459,Brooke Glenn,Male,55,IT,Executive,94200,Bachelors,Single,11/15/2021,6/8/2022,Resigned,Personal Reasons,Poor,9,13,Yes
1363,Hector Brown,Male,22,Operations,Coordinator,104096,PhD,Single,12/18/2023,11/28/2024,Active,,Poor,7,9,No
1373,Erin Williams,Other,55,HR,Manager,85797,High School,Married,2/15/2017,5/9/2021,Active,,Good,8,12,Yes
8864,Troy Summers,Female,51,IT,Coordinator,98758,PhD,Single,2/2/2019,,Active,,Poor,6,7,Yes
7682,Kyle Owens,Other,37,Operations,Lead,78710,Bachelors,Single,10/28/2016,3/12/2020,Resigned,Lack of Growth,Poor,5,9,No
9048,Wendy Lyons,Male,30,Admin,Manager,71640,PhD,Single,9/18/2015,1/9/2018,Active,,Excellent,4,12,Yes
5188,Cheryl Stone,Other,49,IT,Manager,75934,Bachelors,Married,3/6/2017,,Active,,Good,4,5,No
8888,Lisa Schmidt,Female,55,Finance,Manager,107678,Bachelors,Single,8/4/2018,,Active,,Average,2,5,Yes
5772,Edward Stephenson,Other,57,Marketing,Coordinator,,PhD,Single,7/17/2021,10/4/2024,Active,,Good,1,15,Yes
2273,Keith Russell,Male,28,Admin,Assistant,117142,PhD,Married,12/30/2023,,Active,,Excellent,3,9,No
1491,Raymond Black,Other,40,HR,Lead,58036,Bachelors,Divorced,7/3/2015,,Active,,Good,6,9,No
6421,Kathleen Fuentes,Female,42,IT,Manager,77931,unknown,Divorced,1/10/2018,,Active,,Below Average,3,10,Yes
1574,Breanna Wiggins,Female,43,finance,Manager,106832,Masters,Married,2/10/2018,9/23/2021,Terminated,Better Opportunity,Poor,0,10,No
8875,Thomas Edwards,Female,37,sales,Lead,33988,PhD,Divorced,3/24/2018,,Active,,Below Average,2,8,Yes
8790,Keith Schwartz,Male,25,R&D,Manager,37346,unknown,Divorced,4/15/2023,,Active,,Average,1,14,No
4828,Patricia Singh,Other,40,IT,Lead,78005,High School,Divorced,10/20/2016,,Active,,Excellent,1,4,Yes
5275,Carlos Hamilton,Male,52,R&D,Executive,113270,High School,Married,4/16/2020,8/13/2022,Terminated,Career Change,Average,7,10,Yes
9834,Joseph Conrad,Other,25,IT,Analyst,107483,High School,Single,6/25/2023,,Active,,Good,10,6,No
7197,Robert Silva,Other,32,IT,Analyst,36990,PhD,Divorced,1/21/2020,1/6/2021,Terminated,Lack of Growth,Poor,5,7,Yes
1800,Jillian Moore,Female,48,MARKETING,Manager,94210,Masters,Divorced,10/8/2018,,Active,,Poor,7,14,Yes
2987,Kimberly Reyes,Other,47,Operations,Coordinator,119393,Masters,Single,12/13/2022,,Active,,Poor,8,14,No
4451,Rhonda Adams,Male,27,IT,Assistant,48325,PhD,Divorced,3/8/2017,,Active,,Poor,6,11,Yes
8399,Cody Moore,Male,46,Admin,Analyst,74128,High School,Single,6/24/2022,,Active,,Average,2,8,Yes
1322,John Day,Other,47,R&D,Assistant,61927,Masters,Divorced,2/3/2017,,Active,,Average,7,11,No
4447,Hunter Hernandez,Other,26,R&D,Assistant,65305,PhD,Divorced,1/30/2023,12/13/2024,Resigned,Lack of Growth,Average,9,12,Yes
1046,James Jenkins,Male,25,Marketing,Executive,75364,PhD,Married,9/2/2018,2/3/2024,Active,,Good,3,15,Yes
8121,Christopher Smith Jr.,Male,35,IT,Coordinator,102790,Masters,Single,1/13/2017,,Active,,Average,1,8,No
9198,Dave Palmer,Other,35,HR,Assistant,46843,Masters,Single,2/13/2016,,Active,,Average,4,14,No
7806,Walter Scott,Other,21,Finance,Lead,53351,Bachelors,Married,6/21/2023,,Active,,Poor,0,10,No
8359,Kelly Reed,Male,39,R&D,Manager,74510,PhD,Divorced,9/3/2019,1/10/2025,Active,,Average,4,7,No
9757,Denise Vega,Male,49,HR,Analyst,119923,High School,Divorced,5/18/2022,,Active,,Excellent,2,6,Yes
3187,Elaine Jennings,Other,45,R&D,Manager,69708,PhD,Married,1/21/2022,,Active,,Excellent,9,13,No
4947,Joshua Frye,Female,27,IT,Assistant,99692,PhD,Divorced,9/22/2022,2/23/2025,Active,,Average,9,5,Yes
7600,Curtis Dean,Female,38,Sales,Manager,,PhD,Married,8/5/2017,5/15/2024,Resigned,Termination,Average,4,7,No
9151,Sabrina Dougherty,Female,42,R&D,Manager,88559,Masters,Married,11/19/2016,,Active,,Poor,1,6,Yes
4525,,Male,29,admin,Assistant,66004,Masters,Married,11/20/2020,,Active,,Good,8,10,No
9961,Kathleen Hansen,Male,44,HR,Analyst,113458,Masters,Married,2/24/2021,,Active,,Good,4,12,Yes
3757,Daniel Phillips,Female,39,Finance,Coordinator,36400,Masters,Divorced,6/30/2017,,Active,,Below Average,4,12,Yes
5621,Dakota Blackburn,Other,38,Marketing,Manager,83370,Bachelors,Single,8/29/2020,,Active,,Good,4,5,No
1694,Marissa Callahan,Male,40,Finance,Manager,110135,Masters,Divorced,6/22/2022,,Active,,Below Average,9,7,No
8459,Alicia Arias,Female,42,Admin,Executive,90548,PhD,Single,11/27/2015,,Active,,Good,10,7,No
2196,Robert Ford,Female,55,Operations,Manager,57204,Masters,Married,1/25/2019,5/11/2022,Terminated,Personal Reasons,Below Average,0,3,Yes
8764,Sonya Rivers,Female,55,Admin,Executive,79189,Bachelors,Married,7/25/2022,,Active,,Excellent,1,7,Yes
6719,Elizabeth Morgan,Other,45,R&D,Analyst,58541,PhD,Divorced,3/14/2024,5/4/2024,Terminated,Termination,Excellent,10,15,No
4227,Anthony Obrien,Female,38,Admin,Executive,53281,PhD,Married,11/18/2022,3/21/2025,Terminated,Personal Reasons,Good,10,15,Yes
2044,Lisa Sanchez,Other,21,Finance,Executive,109915,High School,Divorced,12/11/2023,,Active,,Below Average,0,6,Yes
7899,Michele Wilson,Male,58,R&D,Lead,97021,Bachelors,Single,11/21/2023,,Active,,Good,2,8,Yes
9211,Michael Vega,Female,49,Finance,Coordinator,109069,PhD,Single,2/7/2024,,Active,,Below Average,8,11,Yes
1726,Charles Lucas MD,Male,49,HR,Manager,34236,PhD,Divorced,7/23/2018,,Active,,Below Average,1,13,No
3555,Peggy Johnson,Other,54,Sales,Assistant,93020,High School,Married,10/23/2019,,Active,,Excellent,5,7,No
8983,Matthew Stevens,Other,27,IT,Analyst,84118,Masters,Single,1/4/2019,,Active,,Below Average,3,5,Yes
5196,Christopher Page,Male,36,Operations,Analyst,88284,Masters,Married,3/6/2021,,Active,,Poor,4,10,Yes
8320,Christina Wright,Female,56,Operations,Coordinator,68170,Masters,Divorced,1/10/2018,5/5/2019,Resigned,Better Opportunity,Below Average,7,11,No
8917,Karen Robbins,Female,36,Finance,Manager,57742,Masters,Single,6/23/2020,,Active,,Average,5,12,No
7411,,Other,52,Operations,Lead,79068,PhD,Married,10/26/2018,,Active,,Poor,7,3,No
5166,Jeffery Hanson,Female,33,Finance,Executive,66479,High School,Divorced,1/16/2022,4/25/2023,Terminated,Personal Reasons,Poor,10,15,Yes
5377,Susan Olson,Male,32,Operations,Coordinator,34304,PhD,Divorced,10/26/2017,3/6/2021,Terminated,Retirement,Excellent,4,9,Yes
1703,Melissa Contreras,Female,31,Finance,Executive,89777,Bachelors,Single,9/15/2015,,Active,,Average,8,5,Yes
3405,Erika Rich,Male,53,Marketing,Manager,57227,Bachelors,Single,1/4/2019,,Active,,Poor,7,8,Yes
9334,Kevin Holland,Male,50,HR,Assistant,40929,PhD,Single,10/11/2020,10/27/2020,Resigned,Lack of Growth,Poor,7,5,Yes
8853,Melinda Bautista,Other,32,Admin,Manager,62997,PhD,Divorced,1/23/2023,12/27/2023,Resigned,Lack of Growth,Average,8,8,No
8047,Madison Moore,Female,55,Marketing,Coordinator,87677,High School,Single,6/12/2018,,Active,,Average,8,8,No
8706,Crystal Tran,Female,41,IT,Executive,44249,Bachelors,Single,5/5/2017,,Active,,Average,5,13,No
8404,Daisy Olson,Male,40,IT,Executive,81935,Bachelors,Single,12/12/2020,,Active,,Good,5,9,No
3662,Connor Black,Female,50,Marketing,Analyst,,Masters,Married,11/3/2015,,Active,,Average,7,5,No
1196,John Davis,Male,46,Operations,Coordinator,48340,PhD,Married,8/18/2016,8/25/2023,Resigned,Lack of Growth,Good,10,12,No
6663,Christine Gray,Female,55,Finance,Executive,110944,PhD,Married,11/13/2020,3/11/2023,Active,,Good,5,12,No
8164,Nicholas Walsh,Other,44,Admin,Executive,66718,PhD,Single,7/10/2018,4/16/2022,Resigned,Better Opportunity,Average,8,6,No
7035,James Dalton,Female,46,IT,Executive,107307,Masters,Divorced,1/6/2021,1/17/2024,Active,,Below Average,3,6,No
1598,Jason Preston,Male,40,Operations,Assistant,58155,Bachelors,Married,7/6/2023,,Active,,Below Average,5,6,Yes
6549,,Male,28,hr,Coordinator,83841,PhD,Married,7/22/2022,,Active,,Excellent,8,1,No
6832,Melanie Schmidt,Other,51,Marketing,Lead,73745,High School,Divorced,6/13/2019,12/19/2020,Active,,Poor,1,9,Yes
9653,John Griffith,Other,32,HR,Coordinator,86485,Masters,Married,10/13/2018,,Active,,Good,10,6,Yes
6904,William Martinez,Other,47,Sales,Assistant,105332,Masters,Single,9/15/2019,,Active,,Below Average,0,1,Yes
3356,Michael Gordon,Female,54,Admin,Coordinator,,Bachelors,Divorced,4/3/2019,,Active,,Poor,2,4,Yes
4356,Troy Johnson,Male,28,Operations,Manager,72920,Masters,Single,4/13/2021,,Active,,Good,4,3,No
2381,Cindy Barnes,Male,28,Admin,Manager,79166,High School,Married,11/18/2023,,Active,,Good,6,1,No
1041,Bridget Wilson,Male,25,IT,Lead,105799,High School,Single,3/31/2021,,Active,,Excellent,7,12,No
3416,Annette Burns,Other,43,Admin,Analyst,96680,High School,Married,4/8/2015,4/23/2024,Terminated,Personal Reasons,Below Average,1,6,No
3540,,Female,34,HR,Coordinator,114355,PhD,Married,8/2/2023,6/15/2024,Terminated,Termination,Average,0,3,Yes
6792,Linda Mills,Female,22,Sales,Lead,57502,Masters,Married,9/2/2019,,Active,,Good,6,3,Yes
3945,,Male,43,hr,Executive,33929,PhD,Single,4/12/2020,,Active,,Average,4,10,No
7406,Justin Raymond,Male,46,Sales,Lead,79418,Bachelors,Single,12/11/2019,1/16/2024,Terminated,Lack of Growth,Excellent,6,2,Yes
9871,Richard Bowers,Female,28,Sales,Analyst,92422,PhD,Married,7/23/2018,1/3/2021,Resigned,Retirement,Average,9,11,Yes
2053,Emily George,Male,52,IT,Executive,59563,High School,Divorced,5/23/2020,8/7/2024,Terminated,Better Opportunity,Poor,1,4,Yes
3685,Christine Jordan,Female,57,Marketing,Executive,72984,unknown,Married,4/6/2023,,Active,,Poor,0,12,No
5775,Kristin Rhodes,Other,22,Finance,Executive,82004,Masters,Single,3/22/2022,,Active,,Below Average,5,4,No
3055,Daniel Briggs,Male,37,Operations,Analyst,54421,Masters,Married,12/2/2016,,Active,,Below Average,8,8,Yes
8973,Richard Watkins,Female,47,Sales,Lead,46544,High School,Single,9/10/2015,,Active,,Excellent,1,9,No
1564,Julie Hartman,Male,52,IT,Assistant,96965,Bachelors,Single,3/23/2020,,Active,,Good,0,4,No
8953,Brandy Adkins,Male,54,Operations,Lead,60202,Bachelors,Married,5/1/2021,9/16/2022,Resigned,Lack of Growth,Poor,3,14,Yes
8001,William White,Male,45,Marketing,Assistant,98386,PhD,Married,11/21/2016,,Active,,Good,4,1,Yes
1020,Susan Khan,Other,58,HR,Manager,83788,Bachelors,Single,12/29/2021,,Active,,Good,3,7,Yes
4806,Linda Kerr,Male,34,Marketing,Executive,,High School,Divorced,5/17/2021,,Active,,Good,3,8,Yes
3292,Suzanne King,Female,53,HR,Coordinator,108439,PhD,Single,12/18/2019,,Active,,Average,1,9,No
6564,Gabriel Mejia,Female,22,R&D,Analyst,44789,PhD,Married,1/5/2021,,Active,,Below Average,4,4,Yes
6971,Martin Juarez,Male,51,R&D,Assistant,37425,High School,Married,4/24/2022,,Active,,Average,4,11,No
1387,Kelli White,Male,51,Finance,Lead,94877,Bachelors,Divorced,6/15/2020,,Active,,Average,1,13,No
3133,Ashley Lowe,Other,44,Sales,Lead,44129,High School,Divorced,4/20/2016,8/3/2023,Active,,Average,9,11,No
7213,Dale Ellis,Female,49,Sales,Assistant,112328,PhD,Divorced,7/18/2020,,Active,,Good,9,3,Yes
6680,Jeffrey Coleman,Male,49,Marketing,Analyst,119523,Masters,Married,8/1/2019,,Active,,Good,4,8,Yes
4478,Roberto Whitaker,Male,33,Operations,Coordinator,82601,Masters,Single,8/28/2018,,Active,,Excellent,5,6,Yes
4325,Michele Salazar,Female,40,Admin,Coordinator,54404,PhD,Single,7/26/2016,11/23/2022,Resigned,Personal Reasons,Average,5,13,No
1224,Sheena Hill,Male,32,Marketing,Lead,114188,Masters,Divorced,2/15/2020,,Active,,Below Average,9,12,Yes
1765,Donna Huff,Female,36,IT,Coordinator,74585,Masters,Married,7/15/2022,6/7/2024,Terminated,Career Change,Average,9,10,Yes
2571,Julie Gardner,Male,37,Sales,Assistant,59421,Bachelors,Single,5/20/2020,,Active,,Below Average,10,13,Yes
6281,Michelle Huffman,Female,48,R&D,Lead,102250,Bachelors,Married,9/25/2019,9/2/2021,Resigned,Retirement,Below Average,10,10,No
8006,Cody Buckley,Female,47,Operations,Analyst,60763,Masters,Divorced,8/22/2020,,Active,,Good,5,14,Yes
6451,Christopher Trujillo,Other,50,Operations,Manager,109179,Bachelors,Divorced,1/9/2017,,Active,,Poor,3,8,No
3178,Mrs. Sydney Bryant,Female,24,IT,Manager,103394,PhD,Divorced,12/3/2017,,Active,,Average,7,14,Yes
5340,Jessica Hunt,Female,21,Admin,Assistant,47479,PhD,Single,7/20/2019,,Active,,Average,8,12,No
5376,Caitlin Owens,Male,54,Operations,Manager,109900,High School,Divorced,1/9/2022,,Active,,Poor,1,13,Yes
8255,Brittany Stewart,Male,58,IT,Executive,33864,PhD,Divorced,4/28/2016,5/15/2016,Active,,Excellent,6,10,No
1380,Stacey Haynes,Male,26,Marketing,Analyst,53253,PhD,Married,1/30/2017,,Active,,Good,4,7,Yes
2227,,Male,53,marketing,Manager,109450,High School,Divorced,7/24/2016,12/18/2017,Terminated,Career Change,Good,0,9,Yes
6433,Robert Ashley,Male,31,Finance,Coordinator,111378,PhD,Single,6/24/2023,,Active,,Average,1,14,Yes
1487,Michael Brown,Male,52,IT,Assistant,33976,High School,Divorced,1/20/2024,,Active,,Excellent,4,15,No
2182,Amanda Johnson,Male,51,Finance,Lead,50349,Masters,Married,9/3/2023,,Active,,Poor,6,13,No
6153,Julian Gonzalez,Male,35,Admin,Executive,82990,High School,Married,10/27/2020,3/31/2023,Terminated,Termination,Poor,1,14,Yes
4875,David Schneider,Other,53,R&D,Lead,114305,Bachelors,Married,7/19/2020,,Active,,Below Average,3,5,No
